movie_name,movie_yr,movie_directors,movie_writers
Stardust,2007,['Matthew Vaughn'],"['Jane Goldman', 'Matthew Vaughn']"
Steam,2007,['Kyle Schickner'],['Kyle Schickner']
Sunshine,2007,['Danny Boyle'],['Alex Garland']
Superbad,2007,['Greg Mottola'],"['Seth Rogen', 'Evan Goldberg']"
Sweeney Todd: The Demon Barber of Fleet Street,2007,['Tim Burton'],"['John Logan', 'Hugh Wheeler']"
Sword of the Stranger,2007,['Masahiro Andô'],['Fumihiko Takayama']
Sydney White,2007,['Joe Nussbaum'],['Chad Gomez Creasey']
Teeth,2007,['Mitchell Lichtenstein'],['Mitchell Lichtenstein']
Ten Inch Hero,2007,['David Mackay'],['Betsy Morris']
Then She Found Me,2007,['Helen Hunt'],"['Alice Arlen', 'Victor Levin']"
There Will Be Blood,2007,['Paul Thomas Anderson'],"['Paul Thomas Anderson', 'Upton Sinclair']"
Los cronocrímenes,2007,['Nacho Vigalondo'],['Nacho Vigalondo']
TMNT,2007,['Kevin Munroe'],"['Kevin Munroe', 'Peter Laird']"
Towelhead,2007,['Alan Ball'],"['Alan Ball', 'Alicia Erian']"
The Tracey Fragments,2007,['Bruce McDonald'],"['Maureen Medved', 'Maureen Medved']"
Transformers,2007,['Michael Bay'],"['Roberto Orci', 'Alex Kurtzman']"
Transmorphers,2007,['Leigh Scott'],['Leigh Scott']
Trick 'r Treat,2007,['Michael Dougherty'],['Michael Dougherty']
Sztuczki,2007,['Andrzej Jakimowski'],['Andrzej Jakimowski']
Elite Squad,2007,['José Padilha'],"['André Batista', 'Bráulio Mantovani']"
Vacancy,2007,['Nimród Antal'],['Mark L. Smith']
Bekushiru: 2077 Nihon sakoku,2007,['Fumihiko Sori'],"['Fumihiko Sori', 'Haruka Handa']"
The Visitor,2007,['Tom McCarthy'],['Tom McCarthy']
Viva,2007,['Anna Biller'],['Anna Biller']
Waitress,2007,['Adrienne Shelly'],['Adrienne Shelly']
Watching the Detectives,2007,['Paul Soter'],['Paul Soter']
The Water Horse,2007,['Jay Russell'],"['Robert Nelson Jacobs', 'Dick King-Smith']"
We Are the Strange,2007,['M. dot Strange'],['M. dot Strange']
We Own the Night,2007,['James Gray'],['James Gray']
Quiet room ni yôkoso,2007,['Suzuki Matsuo'],"['Suzuki Matsuo', 'Suzuki Matsuo']"
Whisper,2007,['Stewart Hendler'],['Christopher Borrelli']
White Noise 2: The Light,2007,['Patrick Lussier'],['Matt Venne']
Wild Hogs,2007,['Walt Becker'],['Brad Copeland']
Wool 100%,2006,['Mai Tominaga'],['Mai Tominaga']
The World Unseen,2007,['Shamim Sarif'],"['Shamim Sarif', 'Shamim Sarif']"
XXY,2007,['Lucía Puenzo'],"['Lucía Puenzo', 'Sergio Bizzio']"
Year of the Dog,2007,['Mike White'],['Mike White']
Cheon-nyeon-yeo-woo-yeo-woo-bi,2007,['Seong-gang Lee'],['Seong-gang Lee']
YPF,2007,['Martin Gero'],"['Aaron Abrams', 'Martin Gero']"
Zodiac,2007,['David Fincher'],"['James Vanderbilt', 'Robert Graysmith']"
[Rec],2007,"['Jaume Balagueró', 'Paco Plaza']","['Jaume Balagueró', 'Luiso Berdejo']"
Family     ,None,['John Landis'],"['Mick Garris', 'Brent Hanley']"
Haeckel's Tale     ,None,['John McNaughton'],"['Mick Garris', 'Mick Garris']"
Imprint     ,None,['Takashi Miike'],"['Mick Garris', 'Daisuke Tengan']"
Pelts     ,None,['Dario Argento'],"['Mick Garris', 'Matt Venne']"
Pick Me Up     ,None,['Larry Cohen'],"['Mick Garris', 'David J. Schow']"
Pro-Life     ,None,['John Carpenter'],"['Mick Garris', 'Drew McWeeny']"
Sounds Like     ,None,['Brad Anderson'],"['Mick Garris', 'Brad Anderson']"
The Screwfly Solution     ,None,['Joe Dante'],"['Mick Garris', 'Sam Hamm']"
The V Word     ,None,['Ernest R. Dickerson'],"['Mick Garris', 'Mick Garris']"
Valerie on the Stairs     ,None,['Mick Garris'],"['Mick Garris', 'Mick Garris']"
300,2006,['Zack Snyder'],"['Zack Snyder', 'Kurt Johnstad']"
5ive Girls,2006,['Warren P. Sonoda'],['Warren P. Sonoda']
A Crime,2006,['Manuel Pradal'],"['Tonino Benacquista', 'Manuel Pradal']"
Quelques jours en septembre,2006,['Santiago Amigorena'],['Santiago Amigorena']
12:08 East of Bucharest,2006,['Corneliu Porumboiu'],['Corneliu Porumboiu']
A Guide to Recognizing Your Saints,2006,['Dito Montiel'],"['Dito Montiel', 'Dito Montiel']"
A Prairie Home Companion,2006,['Robert Altman'],"['Garrison Keillor', 'Garrison Keillor']"
A Scanner Darkly,2006,['Richard Linklater'],"['Philip K. Dick', 'Richard Linklater']"
Accepted,2006,['Steve Pink'],"['Adam Cooper', 'Bill Collage']"
After the Wedding,2006,['Susanne Bier'],"['Susanne Bier', 'Anders Thomas Jensen']"
Akeelah and the Bee,2006,['Doug Atchison'],['Doug Atchison']
All the King's Men,2006,['Steven Zaillian'],"['Steven Zaillian', 'Robert Penn Warren']"
Altered,2006,['Eduardo Sánchez'],"['Jamie Nash', 'Jamie Nash']"
Amazing Grace,2006,['Michael Apted'],['Steven Knight']
Another Gay Movie,2006,['Todd Stephens'],"['Todd Stephens', 'Tim Kaltenecker']"
The Ant Bully,2006,['John A. Davis'],"['John A. Davis', 'John Nickle']"
Apart from That,2006,"['Jennifer Shainin', 'Randy Walker']","['Randy Walker', 'Jennifer Shainin']"
Apocalypto,2006,['Mel Gibson'],"['Mel Gibson', 'Farhad Safinia']"
Aquamarine,2006,['Elizabeth Allen Rosenbaum'],"['John Quaintance', 'Jessica Bendinger']"
The Architect,2006,['Matt Tauber'],"['David Greig', 'Matt Tauber']"
Art School Confidential,2006,['Terry Zwigoff'],"['Daniel Clowes', 'Daniel Clowes']"
Arthur and the Invisibles,2006,['Luc Besson'],"['Céline Garcia', 'Luc Besson']"
Avenue Montaigne,2006,['Danièle Thompson'],"['Danièle Thompson', 'Christopher Thompson']"
Babel,2006,['Alejandro G. Iñárritu'],"['Guillermo Arriaga', 'Guillermo Arriaga']"
Bambi II,2006,['Brian Pimental'],"['Brian Pimental', 'Jeanne Rosenberg']"
Bandidas,2006,"['Joachim Rønning', 'Espen Sandberg']","['Luc Besson', 'Robert Mark Kamen']"
Barbie Diaries,2006,['Eric Fogel'],"['Elise Allen', 'Laura McCreary']"
Barbie in the 12 Dancing Princesses,2006,['Greg Richardson'],"['Elana Lesser', 'Cliff Ruby']"
Barnyard,2006,['Steve Oedekerk'],['Steve Oedekerk']
Beerfest,2006,['Jay Chandrasekhar'],"['Jay Chandrasekhar', 'Kevin Heffernan']"
The Big Bad Swim,2006,['Ishai Setton'],['Daniel Schechter']
Black Christmas,2006,['Glen Morgan'],"['Glen Morgan', 'Roy Moore']"
The Black Dahlia,2006,['Brian De Palma'],"['Josh Friedman', 'James Ellroy']"
Black Sheep,2006,['Jonathan King'],['Jonathan King']
Bleach: Memories of Nobody,2006,['Noriyuki Abe'],"['Masashi Sogo', 'Tite Kubo']"
Blood Diamond,2006,['Edward Zwick'],"['Charles Leavitt', 'Charles Leavitt']"
Bon Cop Bad Cop,2006,['Erik Canuel'],"['Leila Basen', 'Alex Epstein']"
Bonneville,2006,['Christopher N. Rowley'],"['Daniel D. Davis', 'Daniel D. Davis']"
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,['Larry Charles'],"['Sacha Baron Cohen', 'Anthony Hines']"
Bordertown,2007,['Gregory Nava'],['Gregory Nava']
Brand Upon the Brain! A Remembrance in 12 Chapters,2006,['Guy Maddin'],"['Guy Maddin', 'Louis Negin']"
Brave Story,2006,['Kôichi Chigira'],"['Miyuki Miyabe', 'Ichirô Ôkouchi']"
The Break-Up,2006,['Peyton Reed'],"['Jeremy Garelick', 'Jay Lavender']"
Bring It On: All or Nothing,2006,['Steve Rash'],['Alyson Fouse']
Brother Bear 2,2006,['Ben Gluck'],"['Rich Burns', 'Ben Gluck']"
Bug,2006,['William Friedkin'],"['Tracy Letts', 'Tracy Letts']"
Caffeine,2006,['John Cosgrove'],['Dean Craig']
Candy,2006,['Neil Armfield'],"['Luke Davies', 'Neil Armfield']"
Cars,2006,"['John Lasseter', 'Joe Ranft']","['John Lasseter', 'Joe Ranft']"
Cashback,2006,['Sean Ellis'],['Sean Ellis']
Casino Royale,2006,['Martin Campbell'],"['Neal Purvis', 'Robert Wade']"
Children of Men,2006,['Alfonso Cuarón'],"['Alfonso Cuarón', 'Timothy J. Sexton']"
Clerks II,2006,['Kevin Smith'],['Kevin Smith']
Click,2006,['Frank Coraci'],"['Steve Koren', ""Mark O'Keefe""]"
Conversations with God,2006,['Stephen Deutsch'],"['Eric DelaBarre', 'Neale Donald Walsch']"
The Covenant,2006,['Renny Harlin'],['J.S. Cardone']
Cow Belles,2006,['Francine McDougall'],"['Matt Dearborn', 'Stu Krieger']"
Crank,2006,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']"
Man cheng jin dai huang jin jia,2006,['Yimou Zhang'],"['Zhihong Bian', 'Yu Cao']"
The Da Vinci Code,2006,['Ron Howard'],"['Akiva Goldsman', 'Dan Brown']"
The Lives of Others,2006,['Florian Henckel von Donnersmarck'],['Florian Henckel von Donnersmarck']
Day Night Day Night,2006,['Julia Loktev'],['Julia Loktev']
Dead & Deader,2006,['Patrice Dinhut'],"['Mark A. Altman', 'Steven Kriozere']"
The Dead Girl,2006,['Karen Moncrieff'],['Karen Moncrieff']
The Departed,2006,['Martin Scorsese'],"['William Monahan', 'Alan Mak']"
The Devil Wears Prada,2006,['David Frankel'],"['Aline Brosh McKenna', 'Lauren Weisberger']"
DOA: Dead or Alive,2006,['Corey Yuen'],"['J.F. Lawton', 'Adam Gross']"
Dor,2006,['Nagesh Kukunoor'],"['Nagesh Kukunoor', 'Nagesh Kukunoor']"
Dreamgirls,2006,['Bill Condon'],"['Tom Eyen', 'Bill Condon']"
Dreamland,2006,['Jason Matzner'],['Tom Willett']
Pan's Labyrinth,2006,['Guillermo del Toro'],['Guillermo del Toro']
Elephants Dream,2006,['Bassam Kurdali'],"['Pepijn Zwanenberg', 'Andreas Goralczyk']"
Eragon,2006,['Stefen Fangmeier'],"['Peter Buchman', 'Christopher Paolini']"
The Fall,2006,['Tarsem Singh'],"['Dan Gilroy', 'Nico Soultanakis']"
Farväl Falkenberg,2006,['Jesper Ganslandt'],"['Jesper Ganslandt', 'Fredrik Wenzel']"
Fast Food Nation,2006,['Richard Linklater'],"['Eric Schlosser', 'Richard Linklater']"
Fay Grim,2006,['Hal Hartley'],['Hal Hartley']
Férfiakt,2006,['Károly Esztergályos'],['Károly Esztergályos']
Fido,2006,['Andrew Currie'],"['Robert Chomiak', 'Andrew Currie']"
Final Destination 3,2006,['James Wong'],"['Glen Morgan', 'James Wong']"
Five Across the Eyes,2006,"['Greg Swinson', 'Ryan Thiessen']","['Marshall Hicks', 'Greg Swinson']"
Flushed Away,2006,"['David Bowers', 'Sam Fell']","['Dick Clement', 'Ian La Frenais']"
For the Love of a Child,2006,['Douglas Barr'],"['Duane Poole', ""Sara O'Meara""]"
For Your Consideration,2006,['Christopher Guest'],"['Christopher Guest', 'Eugene Levy']"
The Fountain,2006,['Darren Aronofsky'],"['Darren Aronofsky', 'Darren Aronofsky']"
Friends with Money,2006,['Nicole Holofcener'],['Nicole Holofcener']
The Gigolos,2006,['Richard Bracewell'],"['Sacha Alexander', 'Trevor Sather']"
Glory Road,2006,['James Gartner'],"['Christopher Cleveland', 'Bettina Gilois']"
The Good German,2006,['Steven Soderbergh'],"['Paul Attanasio', 'Joseph Kanon']"
The Good Shepherd,2006,['Robert De Niro'],['Eric Roth']
Grandma's Boy,2006,['Nicholaus Goossen'],"['Barry Wernick', 'Allen Covert']"
Gray Matters,2006,['Sue Kramer'],['Sue Kramer']
Grbavica,2006,['Jasmila Zbanic'],['Jasmila Zbanic']
The Grudge 2,2006,['Takashi Shimizu'],"['Stephen Susco', 'Takashi Shimizu']"
The Guardian,2006,['Andrew Davis'],['Ron L. Brinkerhoff']
The Gymnast,2006,['Ned Farr'],['Ned Farr']
Half Light,2006,['Craig Rosenberg'],['Craig Rosenberg']
Half Nelson,2006,['Ryan Fleck'],"['Ryan Fleck', 'Anna Boden']"
Hannah Montana     ,None,"['Rich Correll', ""Barry O'Brien"", 'Michael Poryes']","['Miley Cyrus', 'Emily Osment', 'Jason Earles']"
Happy Feet,2006,"['George Miller', 'Warren Coleman', '1 more credit']","['George Miller', 'John Collee']"
"Hello Sister, Goodbye Life",2006,['Steven Robman'],"['Alan Marc Levy', 'Nell Scovell']"
High School Musical,2006,['Kenny Ortega'],['Peter Barsocchini']
The Hills Have Eyes,2006,['Alexandre Aja'],"['Wes Craven', 'Alexandre Aja']"
The History Boys,2006,['Nicholas Hytner'],"['Alan Bennett', 'Alan Bennett']"
Terry Pratchett's Hogfather,2006,['Vadim Jean'],"['Vadim Jean', 'Terry Pratchett']"
The Holiday,2006,['Nancy Meyers'],['Nancy Meyers']
Hollywoodland,2006,['Allen Coulter'],['Paul Bernbaum']
The Host,2006,['Joon-ho Bong'],"['Joon-ho Bong', 'Won-jun Ha']"
Hura gâru,2006,['Sang-il Lee'],"['Sang-il Lee', 'Daisuke Habara']"
Prête-moi ta main,2006,['Eric Lartigau'],"['Alain Chabat', 'Philippe Mechelen']"
Obsluhoval jsem anglického krále,2006,['Jirí Menzel'],"['Bohumil Hrabal', 'Jirí Menzel']"
"I'm a Cyborg, But That's OK",2006,['Chan-wook Park'],"['Seo-kyeong Jeong', 'Chan-wook Park']"
I'm Reed Fish,2006,['Zackary Adler'],"['Reed Fish', 'Reed Fish']"
Ice Age: The Meltdown,2006,['Carlos Saldanha'],"['Peter Gaulke', 'Gerry Swallow']"
Idiocracy,2006,['Mike Judge'],"['Mike Judge', 'Mike Judge']"
Idlewild,2006,['Bryan Barber'],['Bryan Barber']
Il caimano,2006,['Nanni Moretti'],"['Nanni Moretti', 'Heidrun Schleef']"
The Illusionist,2006,['Neil Burger'],"['Neil Burger', 'Steven Millhauser']"
Dans Paris,2006,['Christophe Honoré'],['Christophe Honoré']
Inland Empire,2006,['David Lynch'],['David Lynch']
Inside Man,2006,['Spike Lee'],['Russell Gewirtz']
Jackass Number Two,2006,['Jeff Tremaine'],"['Jeff Tremaine', 'Spike Jonze']"
John Tucker Must Die,2006,['Betty Thomas'],['Jeff Lowell']
Kamome shokudô,2006,['Naoko Ogigami'],"['Yôko Mure', 'Naoko Ogigami']"
Kidulthood,2006,['Menhaj Huda'],['Noel Clarke']
La noche de los girasoles,2006,['Jorge Sánchez-Cabezudo'],['Jorge Sánchez-Cabezudo']
La vie secrète des gens heureux,2006,['Stéphane Lapointe'],['Stéphane Lapointe']
Lady in the Water,2006,['M. Night Shyamalan'],['M. Night Shyamalan']
The Lake House,2006,['Alejandro Agresti'],"['David Auburn', 'Eun-Jeong Kim']"
Last Holiday,2006,['Wayne Wang'],"['Jeffrey Price', 'Peter S. Seaman']"
Letters from Iwo Jima,2006,['Clint Eastwood'],"['Iris Yamashita', 'Iris Yamashita']"
The Librarian: Return to King Solomon's Mines,2006,['Jonathan Frakes'],"['Marco Schnabel', 'David N. Titcher']"
Little Children,2006,['Todd Field'],"['Todd Field', 'Tom Perrotta']"
Little Miss Sunshine,2006,"['Jonathan Dayton', 'Valerie Faris']",['Michael Arndt']
Liu hao chu kou,2006,['Yu-Hsien Lin'],['Kuo-Kuang Wang']
London to Brighton,2006,['Paul Andrew Williams'],['Paul Andrew Williams']
Lonely Hearts,2006,['Todd Robinson'],['Todd Robinson']
Love & Suicide,2006,['Mia Salsi'],"['Mimi Loftus', 'Mia Salsi']"
Loving Annabelle,2006,['Katherine Brooks'],"['Katherine Brooks', 'Olivia Bohnhoff Harris']"
Lucky Number Slevin,2006,['Paul McGuigan'],['Jason Smilovic']
Madea's Family Reunion,2006,['Tyler Perry'],"['Tyler Perry', 'Tyler Perry']"
Madeinusa,2006,['Claudia Llosa'],['Claudia Llosa']
Man of the Year,2006,['Barry Levinson'],['Barry Levinson']
Marie Antoinette,2006,['Sofia Coppola'],['Sofia Coppola']
Material Girls,2006,['Martha Coolidge'],"['John Quaintance', ""Jessica O'Toole""]"
Miss Potter,2006,['Chris Noonan'],['Richard Maltby Jr.']
Mission: Impossible III,2006,['J.J. Abrams'],"['Alex Kurtzman', 'Roberto Orci']"
Monmon the Water Spider,2006,['Hayao Miyazaki'],['Hayao Miyazaki']
Monster House,2006,['Gil Kenan'],"['Dan Harmon', 'Rob Schrab']"
Mukhsin,2006,['Yasmin Ahmad'],['Yasmin Ahmad']
Mulberry St,2006,['Jim Mickle'],"['Nick Damici', 'Jim Mickle']"
Nacho Libre,2006,['Jared Hess'],"['Jared Hess', 'Jerusha Hess']"
Night at the Museum,2006,['Shawn Levy'],"['Robert Ben Garant', 'Thomas Lennon']"
Nina's Heavenly Delights,2006,['Pratibha Parmar'],['Andrea Gibb']
Notes on a Scandal,2006,['Richard Eyre'],"['Patrick Marber', 'Zoë Heller']"
Offside,2006,['Jafar Panahi'],"['Jafar Panahi', 'Shadmehr Rastin']"
Sur la trace d'Igor Rizzi,2006,['Noël Mitrani'],['Noël Mitrani']
Once,2007,['John Carney'],['John Carney']
Open Season,2006,"['Roger Allers', 'Jill Culton', '1 more credit']","['Steve Bencich', 'Ron J. Friedman']"
La tourneuse de pages,2006,['Denis Dercourt'],"['Denis Dercourt', 'Jacques Sotty']"
The Painted Veil,2006,['John Curran'],"['Ron Nyswaner', 'W. Somerset Maugham']"
Paprika,2006,['Satoshi Kon'],"['Yasutaka Tsutsui', 'Seishi Minakami']"
"Paris, je t'aime",2006,"['Olivier Assayas', 'Frédéric Auburtin', '20 more credits']","['Tristan Carné', 'Emmanuel Benbihy']"
The Baby's Room,2006,['Álex de la Iglesia'],"['Jorge Guerricaechevarría', 'Álex de la Iglesia']"
A Real Friend,2006,"['Enrique Urbizu', 'James Phillips']","['Jorge Arenillas', 'Enrique Urbizu']"
Blame,2006,['Narciso Ibáñez Serrador'],"['Narciso Ibáñez Serrador', 'Luis Murillo']"
To Let,2006,['Jaume Balagueró'],"['Jaume Balagueró', 'Alberto Marini']"
Spectre,2006,['Mateo Gil'],"['Mateo Gil', 'Igor Legarreta']"
Penelope,2006,['Mark Palansky'],['Leslie Caveny']
Perfume: The Story of a Murderer,2006,['Tom Tykwer'],"['Andrew Birkin', 'Bernd Eichinger']"
The Pink Panther,2006,['Shawn Levy'],"['Len Blum', 'Steve Martin']"
Pirates of the Caribbean: Dead Man's Chest,2006,['Gore Verbinski'],"['Ted Elliott', 'Terry Rossio']"
Poseidon,2006,['Wolfgang Petersen'],"['Mark Protosevich', 'Paul Gallico']"
Poultrygeist: Night of the Chicken Dead,2006,['Lloyd Kaufman'],"['Gabriel Friedman', 'Dan Bova']"
The Prestige,2006,['Christopher Nolan'],"['Jonathan Nolan', 'Christopher Nolan']"
The Prince & Me II: The Royal Wedding,2006,['Catherine Cyran'],"['Allison Robinson', 'Mark Amin']"
Psych     ,None,['Steve Franks'],"['James Roday', 'Dulé Hill', 'Timothy Omundson']"
Puccini for Beginners,2006,['Maria Maggenti'],['Maria Maggenti']
The Pursuit of Happyness,2006,['Gabriele Muccino'],['Steve Conrad']
Qué tan lejos,2006,['Tania Hermida'],['Tania Hermida']
The Queen,2006,['Stephen Frears'],['Peter Morgan']
Quinceañera,2006,"['Richard Glatzer', 'Wash Westmoreland']","['Richard Glatzer', 'Wash Westmoreland']"
Niji no megami,2006,['Naoto Kumazawa'],"['Ami Sakurai', 'Ami Sakurai']"
Rang De Basanti,2006,['Rakeysh Omprakash Mehra'],"[""Renzil D'Silva"", 'Prasoon Joshi']"
Red Road,2006,['Andrea Arnold'],"['Andrea Arnold', 'Lone Scherfig']"
Reprise,2006,['Joachim Trier'],"['Joachim Trier', 'Eskil Vogt']"
Requiem,2006,['Hans-Christian Schmid'],['Bernd Lange']
Return to Halloweentown,2006,['David Jackson'],"['Max Enscoe', 'Annie DeYoung']"
Running with Scissors,2006,['Ryan Murphy'],"['Ryan Murphy', 'Augusten Burroughs']"
RV,2006,['Barry Sonnenfeld'],['Geoff Rodkey']
Saw III,2006,['Darren Lynn Bousman'],"['Leigh Whannell', 'James Wan']"
Scary Movie 4,2006,['David Zucker'],"['Craig Mazin', 'Jim Abrahams']"
The Science of Sleep,2006,['Michel Gondry'],['Michel Gondry']
She's the Man,2006,['Andy Fickman'],"['Ewan Leslie', 'Karen McCullah']"
Sherrybaby,2006,['Laurie Collyer'],['Laurie Collyer']
Shortbus,2006,['John Cameron Mitchell'],['John Cameron Mitchell']
Silent Hill,2006,['Christophe Gans'],['Roger Avary']
Slither,2006,['James Gunn'],['James Gunn']
Smokin' Aces,2006,['Joe Carnahan'],['Joe Carnahan']
Snakes on a Plane,2006,['David R. Ellis'],"['John Heffernan', 'Sebastian Gutierrez']"
Snow Cake,2006,['Marc Evans'],['Angela Pell']
Southland Tales,2006,['Richard Kelly'],['Richard Kelly']
Starter for 10,2006,['Tom Vaughan'],"['David Nicholls', 'David Nicholls']"
Step Up,2006,['Anne Fletcher'],"['Duane Adler', 'Melissa Rosenberg']"
Stick It,2006,['Jessica Bendinger'],['Jessica Bendinger']
Still Life,2006,['Zhangke Jia'],"['Zhangke Jia', 'Na Guan']"
Stranger Than Fiction,2006,['Marc Forster'],['Zach Helm']
Suburban Mayhem,2006,['Paul Goldman'],['Alice Bell']
Superman Returns,2006,['Bryan Singer'],"['Michael Dougherty', 'Dan Harris']"
Take the Lead,2006,['Liz Friedlander'],['Dianne Houston']
Tales from Earthsea,2006,['Gorô Miyazaki'],"['Ursula K. Le Guin', 'Gorô Miyazaki']"
Tales from the Grudge,2006,['Toby Wilkins'],['Ben Ketai']
Tekkonkinkreet,2006,['Michael Arias'],"['Anthony Weintraub', 'Taiyô Matsumoto']"
Tenacious D in The Pick of Destiny,2006,['Liam Lynch'],"['Jack Black', 'Kyle Gass']"
This Film Is Not Yet Rated,2006,['Kirby Dick'],"['Kirby Dick', 'Eddie Schmidt']"
This Is England,2006,['Shane Meadows'],['Shane Meadows']
Bes Vakit,2006,['Reha Erdem'],['Reha Erdem']
To Have and to Hold,2006,['Terry Ingram'],"['Joseph Lawlor', 'Robert Sax']"
Toki o kakeru shôjo,2006,['Mamoru Hosoda'],"['Yasutaka Tsutsui', 'Satoko Okudera']"
U,2006,['Serge Elissalde'],['Grégoire Solotareff']
Ultraviolet,2006,['Kurt Wimmer'],['Kurt Wimmer']
The University of Illinois vs. a Mummy,2006,['Chris Lukeman'],"['Kevin Altier', 'Nellie Boonman', 'Joe Delaney']"
The Unknown Woman,2006,['Giuseppe Tornatore'],"['Giuseppe Tornatore', 'Giuseppe Tornatore']"
Volver,2006,['Pedro Almodóvar'],['Pedro Almodóvar']
Warau Mikaeru,2006,['Issei Oda'],"['Izumi Kawahara', 'Issei Oda']"
We Are Marshall,2006,['McG'],"['Jamie Linden', 'Cory Helms']"
Wedding Wars,2006,['Jim Fall'],['Stephen Mazur']
Wendy Wu: Homecoming Warrior,2006,['John Laing'],"['Vince Cheung', 'Ben Montanio']"
When a Stranger Calls,2006,['Simon West'],"['Jake Wade Wall', 'Steve Feke']"
The Wind that Shakes the Barley,2006,['Ken Loach'],['Paul Laverty']
The Woods,2006,['Lucky McKee'],['David Ross']
Wristcutters: A Love Story,2006,['Goran Dukic'],"['Goran Dukic', 'Etgar Keret']"
X-Men: The Last Stand,2006,['Brett Ratner'],"['Simon Kinberg', 'Zak Penn']"
"You, Me and Dupree",2006,"['Anthony Russo', 'Joe Russo']",['Michael LeSieur']
The Zombie Diaries,2006,"['Michael G. Bartlett', 'Kevin Gates']","['Michael G. Bartlett', 'Kevin Gates']"
Zoom,2006,['Peter Hewitt'],"['Adam Rifkin', 'David Berenbaum']"
Black Book,2006,['Paul Verhoeven'],"['Gerard Soeteman', 'Paul Verhoeven']"
13 Tzameti,2005,['Géla Babluani'],['Géla Babluani']
20 centímetros,2005,['Ramón Salazar'],['Ramón Salazar']
The 40 Year Old Virgin,2005,['Judd Apatow'],"['Judd Apatow', 'Steve Carell']"
A Bittersweet Life,2005,['Jee-woon Kim'],"['Dong-Cheol Kim', 'Jee-woon Kim']"
A History of Violence,2005,['David Cronenberg'],"['John Wagner', 'Vince Locke']"
Adam & Steve,2005,['Craig Chester'],['Craig Chester']
Adam's Apples,2005,['Anders Thomas Jensen'],['Anders Thomas Jensen']
The Adventures of Sharkboy and Lavagirl 3-D,2005,['Robert Rodriguez'],"['Robert Rodriguez', 'Marcel Rodriguez']"
Æon Flux,2005,['Karyn Kusama'],"['Phil Hay', 'Matt Manfredi']"
All the Invisible Children,2005,"['Mehdi Charef', 'Emir Kusturica', '6 more credits']","['Mehdi Charef', 'Diego De Silva']"
The Amityville Horror,2005,['Andrew Douglas'],"['Scott Kosar', 'Jay Anson']"
Angel-A,2005,['Luc Besson'],['Luc Besson']
Assault on Precinct 13,2005,['Jean-François Richet'],"['John Carpenter', 'James DeMonaco']"
The Aura,2005,['Fabián Bielinsky'],"['Fabián Bielinsky', 'Pablo De Santis']"
Bad Reputation,2005,['Jim Hemphill'],['Jim Hemphill']
The Ballad of Jack and Rose,2005,['Rebecca Miller'],['Rebecca Miller']
Barbie and the Magic of Pegasus 3-D,2005,['Greg Richardson'],"['Elana Lesser', 'Cliff Ruby']"
Barbie: Fairytopia,2005,"['Walter P. Martishius', 'William Lau']","['Elise Allen', 'Diane Duane']"
Batman Begins,2005,['Christopher Nolan'],"['Bob Kane', 'David S. Goyer']"
Beauty Shop,2005,['Bille Woodruff'],"['Elizabeth Hunter', 'Kate Lanier']"
Bewitched,2005,['Nora Ephron'],"['Nora Ephron', 'Delia Ephron']"
BloodRayne,2005,['Uwe Boll'],['Guinevere Turner']
Boogeyman,2005,['Stephen Kay'],"['Eric Kripke', 'Eric Kripke']"
Boy Eats Girl,2005,['Stephen Bradley'],['Derek Landy']
Boynton Beach Club,2005,['Susan Seidelman'],"['Florence Seidelman', 'David Cramer']"
Bratz Rock Angelz,2005,['Douglas Carrigan'],"['Soleil Moon Frye', 'Dionne Quan', 'Lacey Chabert']"
Breakfast on Pluto,2005,['Neil Jordan'],"['Neil Jordan', 'Pat McCabe']"
Brick,2005,['Rian Johnson'],['Rian Johnson']
Brokeback Mountain,2005,['Ang Lee'],"['Annie Proulx', 'Larry McMurtry']"
Broken Flowers,2005,['Jim Jarmusch'],"['Jim Jarmusch', 'Bill Raden']"
C.R.A.Z.Y.,2005,['Jean-Marc Vallée'],"['François Boulay', 'Jean-Marc Vallée']"
The Call of Cthulhu,2005,['Andrew Leman'],"['H.P. Lovecraft', 'Sean Branney']"
Capote,2005,['Bennett Miller'],"['Dan Futterman', 'Gerald Clarke']"
Casanova,2005,['Lasse Hallström'],"['Jeffrey Hatcher', 'Kimberly Simi']"
Charlie and the Chocolate Factory,2005,['Tim Burton'],"['Roald Dahl', 'John August']"
Chicken Little,2005,['Mark Dindal'],"['Mark Dindal', 'Mark Kennedy']"
Lady Vengeance,2005,['Chan-wook Park'],"['Seo-kyeong Jeong', 'Chan-wook Park']"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,['Andrew Adamson'],"['Ann Peacock', 'Andrew Adamson']"
Cinderella Man,2005,['Ron Howard'],"['Cliff Hollingsworth', 'Akiva Goldsman']"
Coach Carter,2005,['Thomas Carter'],"['Mark Schwahn', 'John Gatins']"
The Constant Gardener,2005,['Fernando Meirelles'],"['Jeffrey Caine', 'John le Carré']"
Constantine,2005,['Francis Lawrence'],"['Jamie Delano', 'Garth Ennis']"
Conversations with Other Women,2005,['Hans Canosa'],['Gabrielle Zevin']
